Receita suspende débitos automáticos de prestações de parcelamentos com vencimento em maio, junho e julho;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/junho/receita-suspende-debitos-automaticos-de-prestacoes-de-parcelamentos-com-vencimento-em-maio-junho-e-julho
Receita Federal regulamenta Programa Nacional de Apoio às Microempresas e Empresas de Pequeno Porte;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/junho/receita-federal-regulamenta-programa-nacional-de-apoio-as-microempresas-e-empresas-de-pequeno-porte
Levantamento da Receita Federal demonstra que no mês de maio quantidade de Notas Fiscais Eletrônicas emitidas atingiu níveis equivalentes aos observados antes da pandemia;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/junho/levantamento-da-receita-federal-demonstra-que-no-mes-de-maio-quantidade-de-notas-fiscais-eletronicas-emitidas-atingiu-niveis-equivalentes-aos-observados-antes-da-pandemia
Receita Federal destina materiais médico-hospitalares ao Ministério da Saúde e à prefeitura de Foz do Iguaçu;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/junho/receita-federal-destina-materiais-medico-hospitalares-ao-ministerio-da-saude-e-a-prefeitura-de-foz-do-iguacu
Receita Federal apreende apreende, no Porto de Itapoá, carga de máscaras que poderão ser utilizadas no enfrentamento à Covid-19;https://www.gov.br/receitafederal/pt-br/acesso-a-informacao/acoes-e-programas/acoes-da-receita-federal/noticias/2020/junho/9a-regiao-fiscal/receita-federal-apreende-apreende-no-porto-de-itapoa-carga-de-mascaras-que-poderao-ser-utilizadas-no-enfrentamento-a-covid-19
Receita participa de reunião dos titulares das Administrações Tributárias dos países BRICS;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/junho/receita-participa-de-reuniao-dos-titulares-das-administracoes-tributarias-dos-paises-brics
Receita Federal realiza a doação de 50 respiradores médico hospitalar para o Estado de Santa Catarina;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/junho/receita-federal-realiza-a-doacao-de-50-respiradores-medico-hospitalar-para-o-estado-de-santa-catarina
Receita Federal suspende avaliação anual de recintos alfandegados;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/receita-federal-suspende-avaliacao-anual-de-recintos-alfandegados
Receita Federal prorroga até 30 de junho suspensão das ações de cobrança e mantém atendimento presencial para os serviços essenciais;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/receita-federal-prorroga-ate-30-de-junho-suspensao-das-acoes-de-cobranca-e-mantem-atendimento-presencial-para-os-servicos-essenciais
Receita Federal já recebeu mais de 16 milhões de declarações do IRPF 2020;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/receita-federal-ja-recebeu-mais-de-16-milhoes-de-declaracoes-do-irpf-2020
Receita Federal destina mais de 6 mil aparelhos de uso hospitalar para o combate à Covid-19;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/10a-rf-destina-mais-de-9-mil-aparelhos-de-uso-hospitalar-para-o-combate-ao-covid-19
Combate ao Covid-19: Em 46 dias Receita Federal libera importação de 19 mil toneladas de produtos avaliados em quase R$ 1 bilhão;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/combate-ao-covid-19-em-46-dias-receita-federal-libera-importacao-de-19-mil-toneladas-de-produtos-avaliados-em-quase-r-1-bilhao
Receita em Anápolis destina bebida alcoólica ao IFG para transformação em álcool gel;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/receita-federal-em-anapolis-destina-mais-de-6-mil-garrafas-de-bebida-alcoolica-ao-instituto-federal-de-goias-para-transformacao-em-alcool-em-gel
Receita Federal atualiza Manual de Remessas Internacionais na Internet;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/rfb-atualiza-manual-de-remessas-internacionais-na-internet
Receita Federal em Belém retém carga de oxímetros;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/receita-federal-em-belem-retem-carga-de-oximetros
Receita Federal no Aeroporto de Fortaleza libera 103 toneladas de produtos para tratamento da Covid-19;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/inspetoria-da-receita-federal-no-aeroporto-de-fortaleza-libera-103-toneladas-de-produtos-para-tratamento-da-covid-19
Portaria regulamenta atendimento por meio do Chat RFB;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/portaria-regulamenta-atendimento-atraves-do-chat-rfb
Receita Federal doa gêneros alimentícios para a Secretaria de Assistência Social e Direitos Humanos de Corumbá/MS;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/receita-federal-realizou-doacao-de-generos-alimenticios-para-a-secretaria-de-assistencia-social-e-direitos-humanos-de-corumba-ms
Simples Nacional: Comitê Gestor aprova prorrogação de prazos dos parcelamentos com vencimento em maio, junho e julho;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/simples-nacional-comite-gestor-aprova-prorrogacao-de-prazos-dos-parcelamentos-com-vencimento-em-maio-junho-e-julho
Receita Federal lança documento digital de CPF;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/receita-federal-lanca-documento-digital-de-cpf
Receita agiliza e libera carga de kits com 800 mil testes para identificação do coronavírus;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/receita-agiliza-e-libera-carga-de-kits-com-800-mil-testes-para-identificacao-do-coronavirus
Ministério da Economia prorroga os prazos das prestações dos parcelamentos tributários com vencimento em maio, junho e julho de 2020;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/ministerio-da-economia-prorroga-os-prazos-das-prestacoes-dos-parcelamentos-tributarios-com-vencimento-em-maio-junho-e-julho-de-2020
Receita Federal em Guarulhos desembaraçou mais de 59 milhões de equipamentos de proteção individual contra coronavírus no último mês;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/alf-guarulhos-desembaracou-mais-de-59-milhoes-de-equipamentos-de-protecao-individual-contra-coronavirus-no-ultimo-mes
Receita destina 830 mil em equipamentos e insumos médicos à Universidade Federal de São Paulo;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/receita-destina-r-830-mil-em-equipamentos-e-insumos-medicos-a-universidade-federal-de-sao-paulo
Instrução Normativa altera normas para concessão e extinção de regimes especiais aduaneiros;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/instrucao-normativa-altera-normas-para-concessao-e-extincao-de-regimes-especiais-aduaneiros
Receita Federal em São Paulo libera mais 5,75 milhões de máscaras e 390 mil testes para a Covid-19;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/alfandega-de-sao-paulo-libera-mais-5-75-milhoes-de-mascaras-e-390-mil-testes-para-a-covid-19
Receita Federal contribui com doações para combate à pandemia;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/receita-federal-contribui-com-doacoes-para-combate-a-pandemia
Receita Federal em Minas Gerais recebe 1,5 milhões de testes da Covid-19;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/maio/receita-federal-em-minas-gerais-recebe-1-5-milhoes-de-testes-da-covid-19
Receita Federal em Vitória doa 50 smartphones para Hospital Universitário;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/alf-vit-doa-50-smartphones-a-hospital-universitario-e-ajuda-a-adaptar-videolaringoscopios-para-uso-dos-profissionais-de-saude
Receita Federal doa computadores para hospitais públicos do Estado do Amazonas;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-federal-doa-computadores-para-hospitais-publicos-do-estado-do-amazonas
Receita Federal em Curitiba libera 13 mil tubos de reagentes para diagnóstico da Covid-19;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-federal-em-curitiba-libera-carga-com-13-mil-tubos-de-reagentes-para-diagnostico-da-covid-19
Receita Federal em Viracopos registra maior volume de importações de cargas ao combate à Covid-19 do país;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/alf-viracopos-registra-maior-volume-de-importacoes-de-cargas-relacionadas-ao-combate-a-covid-19-do-pais
Receita Federal registra maior volume de importações para o combate à Covid-19;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/receita-federal-registra-maior-volume-de-importacoes-de-cargas-relacionadas-ao-combate-a-covid-19-do-pais
Receita Federal em São Paulo libera 3,75 milhões de máscaras e 120 mil kits da Covid-19;https://www.gov.br/receitafederal/pt-br/assuntos/noticias/2020/abril/alfandega-da-receita-federal-em-sao-paulo-libera-em-duas-semanas-3-75-milhoes-de-mascaras-e-120-mil-kits-de-testes-da-covid-19
